virus_taxid
2708629
1887649
2590929
1887650
2041511
1838070
1821555
2653274
2499025
2588490
2301603
2250394
1821556
2483671
1838071
2599845
2041512
2656539
2794947
2588505
2762401
1821557
2047873
2301558
1838072
2656540
1838073
2500789
2652882
2250322
2483672
2507863
2588492
1887651
1821558
1821559
2652414
1838074
1838075
2762413
2041515
2182347
1821560
2301694
2805836
2283246
2762414
2571249
2599848
1887652
2250417
2507854
2250396
2591116
2250397
1838077
2250323
2599849
2301697
1821561
2725616
2704033
2301559
2572528
1838078
1821562
2502420
1838079
2182349
1838080
2079281
2656541
1887653
2483674
2653747
2201430
2483675
2591120
2652415
1887654
2510508
2301560
2797324
2599852
2201431
2079282
2315610
1887655
2744004
1821563
2656542
1838081
2588130
2588131
1838082
2591211
1821564
2108120
2517927
2571253
1838083
1838084
1821565
2656545
2762402
1821566
2591212
1887656
2743909
2588507
230158
483266
10690
157239
1735722
1154689
710112
1442594
1879051
1980140
1282967
326574
169684
169684
2496992
222645
1156722
499235
754066
33771
33771
634168
2507576
2507577
2507578
1156719
1156720
1156721
1273753
1273754
1273755
1273746
1273747
1273748
1273749
1273750
1273751
1273752
1262530
1262527
1262528
1500510
2682836
2682836
2682836
67571
1154995
1208236
1208236
1208236
1208236
1208236
1208236
1204178
1069378
128708
128710
1732176
762905
762906
1536592
1527515
551895
2488573
1610829
2024247
1960657
1960658
2026943
2419608
2060945
2492437
1236000
1698360
2099585
532077
1647374
1932361
1932362
1439894
2608376
1647408
2282629
2282630
2282631
1871716
1970798
1904925
707757
2315700
1701805
1129147
674082
674081
1129191
2099850
2596966
2500828
2024238
2024239
2079340
2024241
1481110
2488949
1913572
1747282
1852657
1796998
1913574
2723758
2589660
2587809
1675607
2054272
2054273
2026950
2234047
1675608
2099390
2301687
2268610
2301688
1194091
1194091
2562178
1555207
255431
2689114
1897515
1654928
1654927
2419682
2831671
2315475
1958964
2066504
2580405
2580406
2580407
2601626
2026944
2510464
2510480
2510455
2510483
2510486
2510487
2510470
2053603
1675609
2580408
2301690
2301532
1147094
1701804
1907784
1719140
2079262
1852625
1912321
2041212
1907782
1907783
2268396
1671396
1912319
1933773
1882400
1897431
1897430
2806547
1907781
1610834
1610835
2686209
2591370
2591371
2591369
2530029
2041211
2591375
1912320
2591374
2820395
2070028
1912318
2026102
2500166
2201417
2169687
1985726
2723896
2759464
2656521
47049
2510943
2510942
51369
1225795
2892340
2079429
1932007
2315485
2892341
1739607
1739608
1739609
2315483
1739611
1739610
1414736
37105
363555
2048517
755164
146269
1500733
1500734
1500735
1552735
2053682
947980
1567484
1567453
2041454
12348
2892343
2892344
2059850
2041210
2041210
496874
578234
2079431
2079432
1846168
1416334
12417
1206110
279281
52979
2892345
1399942
438780
39103
1815511
1815510
1755697
2510941
2070201
2079433
947981
2036055
2267607
139871
139872
139870
270182
213773
2029658
2024334
1874585
741942
1874587
2029659
1874572
475178
2500815
1871678
2029660
1262533
1262533
1262533
2029661
2024335
2029662
2029663
1874589
1871681
2024336
2024337
1868848
2029664
2675235
2029665
2029666
2029667
2024338
2024339
1868853
2029668
2029669
2024340
1871687
2029670
2029671
2892346
2029672
2029673
2500816
1636556
1636560
1636564
1636566
1636569
1636570
1636571
1636724
1636573
1636576
1636578
1636580
1636581
1636582
1636583
1636586
1636587
881953
2029674
2029675
2029676
1871690
1965467
1965472
1965474
2892347
2892348
2892349
1165137
1165138
1165139
1165140
1165141
1165142
1165143
1165144
1165145
1165146
1165147
1165148
1165149
1165150
2892350
1165152
1165153
1165154
1165155
1165156
1165157
1165158
1165159
2892351
1165161
503388
2898539
151535
151536
151537
151538
151534
151539
2898540
2898540
31754
1229751
1289467
2898541
2898542
2898543
2675237
2675238
2675240
2675242
2675243
2675244
2675245
2675246
2675249
2675250
2675251
2675252
2675254
2675255
2675256
2675257
2675258
2675259
2675260
1862958
1862959
1698369
1874593
1262535
1262536
2027267
2027272
2027277
2026814
2027250
2027252
2027256
2027259
2027260
1965478
1965482
1862960
1862961
1862962
2079278
2500819
1476886
641487
1476887
2662293
2662295
1476888
2662296
1476889
201846
354260
2662297
2656515
2662298
1262537
1262537
2675263
2675265
1527692
1527693
1262538
1527694
1527694
1412875
12390
2488571
444474
1815955
1983536
254253
382685
43685
43685
1965484
2905675
1414741
35345
35241
114416
374525
374526
374527
374529
2608369
2305481
2053705
2305483
2305484
2305487
2053708
2305489
1486423
1560313
31537
31537
665887
213775
388452
83129
254252
31532
287412
2024248
1542498
2845497
2845497
2301529
2301529
2041382
2041383
745088
440576
1897539
1161930
1897736
1536604
1536605
1262515
1262516
1262518
1262519
1262522
2662299
1262517
1262520
1262523
1262521
912321
1927956
1072683
941969
941969
941970
941970
330399
40521
40522
330396
330397
1486422
1486421
1486413
1486397
1486414
1486419
1173745
1173743
1458852
1173747
1173764
1458853
1458855
1458856
1173748
1458857
1173765
1173766
2744802
330398
560178
1225800
171618
1168744
1591072
1591073
1541821
40523
330395
310539
754044
754044
754044
376821
2681596
1572746
1182515
1572750
1572744
1572747
1572743
1572745
376820
2022859
1965370
1176423
1176423
1527771
2023155
77048
173824
2565510
2590877
2182350
2590948
2713257
2419971
2656547
2126925
2743990
2315703
2065199
2250289
2315704
2079581
2530118
2099624
2484206
2079583
2182341
2182354
2079584
2283289
2653750
2099625
2201435
2590936
2201436
2201437
446529
2590880
2301539
2725614
2250371
2301604
2126933
2182400
2725606
2099444
2743924
2250352
2201441
2201442
2283249
2500787
2182357
2182358
2583039
1458670
2201444
1357715
1544364
526118
1852628
1852627
1195069
1458726
1458726
2902792
2902792
1445729
1463809
1458717
1358124
1551710
2902794
2079563
2079563
2301546
1354507
1034127
528321
1327959
1327959
1453337
2108121
1383059
1168595
2502418
2301547
1041808
2590940
1089110
1235690
2094143
1034128
2163590
2902800
1458724
1567466
1913035
2015817
2250291
2250291
2015874
2902832
2047834
649688
2902837
2596980
1076630
2041517
2599857
2575610
1354511
1673886
2027890
1079896
1815972
1327938
2047836
1718599
2315613
2902838
1089112
2041518
1541824
2283250
2283250
1391429
2902839
1327762
2902840
2656556
1089113
2686230
1458709
1176426
2902841
2024302
1089114
2762281
2902842
1897486
2902881
2664223
1784956
1458710
1647306
2902882
1354508
1354509
205880
205880
1084722
1675548
1675548
2015875
2902889
2126812
2250355
2024005
1429791
2902890
2591074
1486424
1429903
2902891
2591126
1074309
2488962
2041521
2902892
1551711
1805457
1873903
2686231
2072006
2656561
2656562
1927019
1089117
2664224
1327949
1327949
2099646
2182393
1340708
2708630
2488963
1088864
2902893
2902900
515982
1340712
1327763
1815608
2283252
1698252
1391179
2902904
2902905
1698358
2653755
1262532
1932895
2656567
2301702
1296646
561997
1536598
2902907
2902907
2902907
205877
205877
205877
2250373
2182394
1739967
546803
1647305
1927024
2301548
1556289
1555233
1327035
1792253
1340819
373404
373404
2769359
2488784
1527463
2041522
1698366
563124
1567465
1056830
2301609
1506716
2725626
1034130
2656569
1327947
1327947
1327948
1327948
2500799
2041524
2686232
2250357
1391430
2776876
663553
2301704
2178920
1391431
1340833
373406
373406
2704043
2517944
2099631
1567467
1458841
1458841
2483623
2301549
1340836
1340836
2079417
2079417
2599859
2905674
2905674
1340822
1486469
1074305
1698357
2015879
1912975
1034102
2041525
540064
540064
2041528
1327769
2163591
2664225
1327950
1327950
2656572
1429793
1089121
2592659
2725612
1357669
1086749
2499037
2744011
2744011
45764
2517948
1327764
1679524
1340831
1340831
2599860
861046
1429759
1437839
1567468
2656575
2599862
2301563
2762405
1070989
1486470
2027893
1913118
1486471
2656577
1698709
2708631
1555201
1527494
1536603
2759459
663554
1821723
2081623
2081623
2126943
2530128
701454
1527517
1131256
1305710
1305710
2484209
2015882
2015844
2776877
1245814
1245814
2572533
1327765
1647304
2653756
1675549
1675549
1567469
1168593
1882439
2419978
2079565
1354510
2588511
1089122
1567470
2126813
1486472
2743994
2301612
2767557
1873696
1891963
2743928
2027894
480808
2301565
1327936
1675551
1675551
1383057
1606762
1873895
2283295
1391432
2517951
2315539
561998
1498190
2015819
1235691
1567483
1340824
1340824
1429904
2282909
2762393
1034104
1458711
2077135
2762421
1458712
1089123
1983575
2686469
1034105
2492961
2571241
1034106
1471543
1327770
2767559
663555
1463811
1430411
2015810
1698710
2099633
1176425
2041533
2686233
2656582
1527580
1755681
2499042
1089124
861048
1340820
1089136
2652891
2652891
1429905
2743929
1076631
2652402
2502450
1327771
1327772
2301566
1463812
1458831
2759390
2024294
1429912
2652403
2742107
2742107
1089126
1486425
2656585
1340830
1340830
2653759
1897501
1567471
2530132
1089127
2696373
2656586
1662284
2024295
1970794
2250422
1471544
2507856
2234029
2047840
563121
2283296
1606763
2301700
2015820
2015885
2015833
2041344
2653760
1718166
1468169
1560285
1541886
2015886
2707031
2094136
1874015
2599868
1327952
1327952
1916120
2126952
1070990
2652422
2656590
1074307
1340818
2419980
1541823
2681623
2681623
1698711
2126809
1815969
663556
1647300
1913044
1701852
2725640
2250361
1881141
1881141
2591129
2024296
1873889
2500574
1567472
1486403
2725652
2686471
2283297
2725625
2301709
1527516
2652423
1034139
2762423
2182398
1340834
1056832
2686098
2163593
1429792
2099637
2575612
1327779
1567005
1445726
2234076
2315711
1567473
1647311
1527513
2653763
2653764
2517961
2126810
1088865
2108127
2767561
1647309
1084721
1429913
1471542
2767562
2099635
1927020
2234077
1340829
1340829
1718600
1805459
2759460
1897540
1084720
1327939
1560286
2024303
546805
546805
2126816
1235692
1391180
1088866
2283298
1679530
1647308
1327766
1675553
1675553
2510585
543152
2517936
2301567
2652404
2301710
2250382
2572317
2502470
1089130
1458713
1445714
1445727
1445715
2593350
2502425
1340711
2099640
2801895
1486473
2079284
1052671
2250364
1541819
2178922
373409
373409
1035482
1673889
2126954
1897542
2315544
1821537
2094139
1873891
1383056
1718171
1074308
2530139
1327773
373410
373410
1325953
1735466
1927018
2027899
2686088
546184
546184
1486426
2530140
2041544
1391181
1698356
1327937
1647302
1383055
2047843
2575357
1034143
2775045
1690684
591487
1567451
1821541
2591223
1354512
1327774
1235693
2517965
1498204
1089131
1698417
373413
373413
2517966
2079571
2079571
1983576
1567474
1821540
1527520
2126722
2283258
1079895
373411
373411
2790994
2500793
2584498
2502448
1675554
1675554
1698712
1552733
2077134
543153
2182403
2081627
2484215
663558
2593351
1983577
2502469
2762409
2664226
2301570
1675555
1675555
1354514
1551642
373414
373414
2530143
2502444
1035483
2301556
2743931
2743932
1079894
1340709
711470
711470
2517967
2762283
2079285
2301701
1340828
1340828
1034115
2488788
2488788
1458846
1071506
2530144
2027900
546806
1034144
2250427
1555234
205874
205874
2768139
1698441
2099448
2530146
2283292
1445728
1211284
2656602
2315616
2250367
1340827
1340827
1354513
1958910
2419614
2419614
1567475
701455
2517968
546807
2099449
1327775
2776873
1458714
1698713
1052672
1034146
2301619
1035484
1701853
1235694
1327776
1034124
1983447
1036615
1647313
1589274
1036616
1821727
1296647
1340835
2283259
1567476
2517969
1933771
1034116
1034117
2015824
1327777
1821539
701456
2027901
1673873
2656604
1873887
1698714
2590944
555603
1458725
2743996
1739966
1147141
1567452
2502422
2301571
2023953
546808
2656605
1897548
2250309
2250309
1089137
2776872
1414748
2572318
1913038
2517970
1555235
1527534
1458715
1034118
1175504
2077150
1897549
1204515
1089107
2301545
1897500
1698420
1567477
2163598
2653768
1718172
1701845
2588513
1052673
2282910
1567478
1032894
1089133
2599880
2283261
2283261
1527535
1161934
1032895
1074829
88870
88870
88870
1891703
1897497
1035485
2599882
2656611
1567479
1527536
1071503
561999
1340825
1340825
1071504
1701849
439809
1161933
2517971
260120
663560
663560
2015825
1673876
1912978
1414747
1340821
2530154
2719209
1647301
1086800
1089108
1536599
1542912
1034149
2027903
1088867
1340713
938131
938131
2601610
1383054
1340826
1340826
2484216
373415
1056833
1486404
2713268
1897769
1327778
1327036
2301608
2178923
1821538
1698715
2708633
2599884
2656617
1034119
2599885
1505226
2599886
1391433
1486474
2599887
1034151
2488980
2499071
1486427
2593355
1541820
373403
1982901
1089111
861044
1211281
1195075
1168594
1089115
1034099
1034100
1032891
1041807
260121
1089116
861047
561996
1089118
148603
205870
205870
373405
373405
373405
205868
205868
205872
205872
205869
205869
205875
205875
205875
1089119
861045
1071502
28369
1089120
1034101
1051138
1225861
1097752
1074303
1041406
1051140
1074306
1034125
1097753
1089135
563119
1034133
1034135
1211282
1071505
373407
1034103
1032892
1034107
540065
540065
1051143
1034108
1089125
1034136
1034137
540066
540066
546183
546183
1034109
1089128
31757
1056831
1034110
1089129
1074304
1034111
540067
540067
1195070
1211283
1034140
1034112
1036613
1034113
1036614
1194642
205879
205879
1032893
563122
1034142
663557
1076136
1034114
373412
373412
546185
546185
540068
540068
663559
563123
1225862
1034145
1086751
1097754
1089132
2560607
1034150
75590
280702
35238
35238
49964
114777
114777
1723446
1230469
1472912
1472912
2508184
927392
1109711
1777122
2557579
2557582
1168479
1168478
1435411
1432847
1432848
2070189
2249773
1589750
2070190
2249765
1636255
1636256
1636257
1589749
2249767
2249777
2070192
2070193
2249778
2070195
2070194
754053
1337877
1589752
1636259
1589754
1589755
2070196
1718161
2282396
1636261
2249779
1636262
1636263
2249780
881915
943335
2588093
2508071
2588094
2721760
2499073
2099652
1655644
1655645
1647282
2494563
2006930
2005054
342564
2053078
2772511
2488835
2489618
2041489
2041492
2320194
2163634
2489627
2489628
2320195
2662283
2686474
1204539
2163635
2320197
1654601
1965354
1211386
1116482
2489634
1399915
1217810
1916414
1873958
1897743
1932882
1916101
1927014
1873959
1932883
1685500
1958917
1958919
1983582
2489635
1127516
1283076
1283077
1283078
1283079
129861
129862
1871314
2712970
2712977
2712979
1391455
1391456
440250
440250
400567
2664246
994601
889955
889956
382262
445700
445696
444862
268746
268747
268747
536454
382273
382275
1542477
1542477
444861
444878
268748
1897531
1229794
1229793
1655012
1897532
1897533
189836
1654740
1897534
1897536
1654780
1897537
1655013
1655014
1655015
1654781
1655016
1655017
1229792
1229789
1229791
1229790
1229786
1229787
1229788
1229784
1229782
1747271
376758
1690805
1498188
504501
504553
1838137
1838138
1500798
1235645
1500799
1500800
1235646
1500801
1500802
1235647
1500803
1500804
1235648
1500805
1500806
1235649
1500807
1235650
1235651
1500808
1500809
1500810
1500811
1235652
1500812
1500813
1500814
1235653
1235654
1235655
1235656
1500815
1235657
1500816
1500817
1500818
1500819
1500820
1500821
1500822
1500823
1500824
1500825
1500826
1500827
1500828
1500829
1500830
1500831
1500832
1655018
1655019
1654782
1655020
1655021
1655022
1655023
2753656
2483610
2650874
2692739
2065203
1837877
1560282
1560283
1560284
2048008
1357704
2025809
2048007
1567485
2712958
2596672
2315597
1636250
1636249
1969841
2783540
2783547
2508090
2761109
2761110
1931407
1874539
1916107
2099852
1654919
1636200
